cut_idx,fPhase,canon_tt,cut_delay
38082,1,286331153, 24.280001
38083,0,1465341783, 25.350000
38083,1,353703189, 26.590000
38084,0,2139062143, 21.379999
38084,1,16843009, 26.600000
38085,0,1431786839, 28.330000
38085,1,357897557, 25.270000
38086,0,1431786839, 28.330000
38086,1,357897557, 25.270000
38087,0,2004842367, 24.190001
38087,1,17891601, 35.830002
38088,0,1431655767, -1.000000
38088,1,357913941, -1.000000
38089,0,858994495, -1.000000
38089,1,51589939, -1.000000
38090,0,859255615, -1.000000
38090,1,53678899, -1.000000
38091,0,858993535, -1.000000
38091,1,20132659, -1.000000
38092,0,858994495, -1.000000
38092,1,51589939, -1.000000
38093,0,2004318079, 30.549999
38093,1,17895697, 30.360001
38094,0,2004318079, 30.549999
38094,1,17895697, 30.360001
38095,0,2004318071, 17.670000
38095,1,286331153, 18.620001
38096,0,522133279, 25.350000
38096,1,117901063, 21.030001
38097,0,522133279, 25.350000
38097,1,117901063, 21.030001
38098,0,33489407, 28.330000
38098,1,8323199, 25.270000
38099,0,19071267, -1.000000
38099,1,935278527, -1.000000
38100,0,33489407, 25.920000
38100,1,8323199, 25.270000
38101,0,369038847, -1.000000
38101,1,5701719, -1.000000
38102,0,369038847, -1.000000
38102,1,5701719, -1.000000
38103,0,87491895, 29.410000
38103,1,324997983, 22.709999
38104,0,19079971, -1.000000
38104,1,926365631, -1.000000
38105,0,17956863, -1.000000
38105,1,30591, -1.000000
38106,0,17900339, -1.000000
38106,1,859290559, -1.000000
38107,0,17956863, -1.000000
38107,1,30591, -1.000000
38108,0,357957631, -1.000000
38108,1,21847, -1.000000
38109,0,357957631, -1.000000
38109,1,21847, -1.000000
38110,0,357957631, -1.000000
38110,1,21847, -1.000000
38111,0,357957631, -1.000000
38111,1,21847, -1.000000
38112,0,987423, 35.500000
38112,1,125243391, 28.770000
38113,0,1117983, 35.500000
38113,1,118454271, 28.770000
38114,0,87504695, -1.000000
38114,1,320017247, -1.000000
38115,0,89470839, -1.000000
38115,1,286479711, -1.000000
38116,0,2004318071, 17.670000
38116,1,286331153, 18.620001
38117,0,2139062143, 21.379999
38117,1,16843009, 22.879999
38118,0,2139062143, 21.379999
38118,1,16843009, 26.600000
38119,0,536813567, 24.190001
38119,1,458759, 26.000000
38120,0,536813567, 24.190001
38120,1,458759, 26.000000
38121,0,536813567, 24.190001
38121,1,458759, 26.000000
38122,0,536813567, 24.190001
38122,1,458759, 26.000000
38123,0,2147450879, 23.370001
38123,1,65537, 28.690001
38124,0,87556095, 36.279999
38124,1,4959, 29.040001
38125,0,87556095, 36.279999
38125,1,4959, 29.040001
38126,0,369098751, -1.000000
38126,1,87, -1.000000
38127,0,369098751, -1.000000
38127,1,87, -1.000000
38128,0,369098751, -1.000000
38128,1,87, -1.000000
38129,0,369098751, -1.000000
38129,1,87, -1.000000
38130,0,33554431, 30.549999
38130,1,127, 30.360001
38131,0,33554431, 30.549999
38131,1,127, 30.360001
38132,0,19136511, -1.000000
38132,1,14271, -1.000000
38133,0,19136511, -1.000000
38133,1,14271, -1.000000
38134,0,33554431, 30.549999
38134,1,127, 30.360001
38135,0,33554431, 30.549999
38135,1,127, 30.360001
38136,0,536870911, -1.000000
38136,1,7, -1.000000
38137,0,536870911, -1.000000
38137,1,7, -1.000000
38138,0,536870911, -1.000000
38138,1,7, -1.000000
38139,0,536870911, -1.000000
38139,1,7, -1.000000
38140,0,2004318071, 27.879999
38140,1,286331153, 18.620001
38141,0,1465341783, 21.020000
38141,1,353703189, 21.030001
38142,0,1431786839, 28.330000
38142,1,357897557, 25.270000
38143,0,1431786839, 25.920000
38143,1,357897557, 25.270000
38144,0,1431655767, -1.000000
38144,1,357913941, -1.000000
38145,0,1431655807, -1.000000
38145,1,22369621, -1.000000
38146,0,1431655807, -1.000000
38146,1,22369621, -1.000000
38147,0,1431655807, -1.000000
38147,1,22369621, -1.000000
38148,0,1431655807, -1.000000
38148,1,22369621, -1.000000
38149,0,2004318071, 17.670000
38149,1,286331153, 24.280001
38150,0,1465341783, 21.020000
38150,1,353703189, 26.590000
38151,0,2139062143, 21.379999
38151,1,16843009, 26.600000
38152,0,1431786839, 28.330000
38152,1,357897557, 25.270000
38153,0,1431786839, 28.330000
38153,1,357897557, 25.270000
38154,0,2004842367, 24.190001
38154,1,17891601, 35.830002
38155,0,1431655767, -1.000000
38155,1,357913941, -1.000000
38156,0,858994495, -1.000000
38156,1,51589939, -1.000000
38157,0,859255615, -1.000000
38157,1,53678899, -1.000000
38158,0,858993535, -1.000000
38158,1,20132659, -1.000000
38159,0,858994495, -1.000000
38159,1,51589939, -1.000000
38160,0,2004318079, 30.549999
38160,1,17895697, 30.360001
38161,0,2004318079, 30.549999
38161,1,17895697, 30.360001
38162,0,2004318071, 17.670000
38162,1,286331153, 24.280001
38163,0,1465341783, 21.020000
38163,1,353703189, 26.590000
38164,0,2139062143, 21.379999
38164,1,16843009, 26.600000
38165,0,1431786839, 28.330000
38165,1,357897557, 25.270000
38166,0,1431786839, 28.330000
38166,1,357897557, 25.270000
38167,0,2004842367, 24.190001
38167,1,17891601, 35.830002
38168,0,1431655767, -1.000000
38168,1,357913941, -1.000000
38169,0,858994495, -1.000000
38169,1,51589939, -1.000000
38170,0,859255615, -1.000000
38170,1,53678899, -1.000000
38171,0,858993535, -1.000000
38171,1,20132659, -1.000000
38172,0,858994495, -1.000000
38172,1,51589939, -1.000000
38173,0,2004318079, 30.549999
38173,1,17895697, 30.360001
38174,0,2004318079, 30.549999
38174,1,17895697, 30.360001
38175,0,2004318071, 17.670000
38175,1,286331153, 24.280001
38176,0,522133279, 25.350000
38176,1,117901063, 21.030001
38177,0,522133279, 25.350000
38177,1,117901063, 21.030001
38178,0,33489407, 28.330000
38178,1,8323199, 25.270000
38179,0,25756041, -1.000000
38179,1,1743742959, -1.000000
38180,0,33489407, 25.920000
38180,1,8323199, 25.270000
38181,0,369038847, -1.000000
38181,1,5701719, -1.000000
38182,0,369038847, -1.000000
38182,1,5701719, -1.000000
38183,0,56034135, 29.410000
38183,1,356455743, 22.709999
38184,0,17926553, -1.000000
38184,1,1718087407, -1.000000
38185,0,17956863, -1.000000
38185,1,30591, -1.000000
38186,0,25790857, -1.000000
38186,1,1734830063, -1.000000
38187,0,17956863, -1.000000
38187,1,30591, -1.000000
38188,0,357957631, -1.000000
38188,1,21847, -1.000000
38189,0,357957631, -1.000000
38189,1,21847, -1.000000
38190,0,357957631, -1.000000
38190,1,21847, -1.000000
38191,0,357957631, -1.000000
38191,1,21847, -1.000000
38192,0,1117983, 35.500000
38192,1,118454271, 28.770000
38193,0,987423, 35.500000
38193,1,125243391, 28.770000
38194,0,53696375, -1.000000
38194,1,286602047, -1.000000
38195,0,56055639, -1.000000
38195,1,353703231, -1.000000
38196,0,2004318071, 17.670000
38196,1,286331153, 24.280001
38197,0,1465341783, 21.020000
38197,1,353703189, 26.590000
38198,0,2139062143, 21.379999
38198,1,16843009, 26.600000
38199,0,1431786839, 28.330000
38199,1,357897557, 25.270000
38200,0,1431786839, 28.330000
38200,1,357897557, 25.270000
38201,0,2004842367, 24.190001
38201,1,17891601, 35.830002
38202,0,1431655767, -1.000000
38202,1,357913941, -1.000000
38203,0,858994495, -1.000000
38203,1,51589939, -1.000000
38204,0,859255615, -1.000000
38204,1,53678899, -1.000000
38205,0,858993535, -1.000000
38205,1,20132659, -1.000000
38206,0,858994495, -1.000000
38206,1,51589939, -1.000000
38207,0,2004318079, 30.549999
38207,1,17895697, 30.360001
38208,0,2004318079, 30.549999
38208,1,17895697, 30.360001
38209,0,2004318071, 17.670000
38209,1,286331153, 24.280001
38210,0,1465341783, 21.020000
38210,1,353703189, 26.590000
38211,0,2139062143, 21.379999
38211,1,16843009, 26.600000
38212,0,1431786839, 28.330000
38212,1,357897557, 25.270000
38213,0,1431786839, 28.330000
38213,1,357897557, 25.270000
38214,0,2004842367, 24.190001
38214,1,17891601, 35.830002
38215,0,1431655767, -1.000000
38215,1,357913941, -1.000000
38216,0,858994495, -1.000000
38216,1,51589939, -1.000000
38217,0,859255615, -1.000000
38217,1,53678899, -1.000000
38218,0,858993535, -1.000000
38218,1,20132659, -1.000000
38219,0,858994495, -1.000000
38219,1,51589939, -1.000000
38220,0,2004318079, 30.549999
38220,1,17895697, 30.360001
38221,0,2004318079, 30.549999
38221,1,17895697, 30.360001
38222,0,2004318071, 17.670000
38222,1,286331153, 24.280001
38223,0,522133279, 25.350000
38223,1,117901063, 21.030001
38224,0,522133279, 25.350000
38224,1,117901063, 21.030001
38225,0,33489407, 28.330000
38225,1,8323199, 25.270000
38226,0,25756041, -1.000000
38226,1,1743742959, -1.000000
38227,0,33489407, 28.330000
38227,1,8323199, 25.270000
38228,0,369038847, -1.000000
38228,1,5701719, -1.000000
38229,0,369038847, -1.000000
38229,1,5701719, -1.000000
38230,0,56034135, 29.410000
38230,1,356455743, 22.709999
38231,0,17926553, -1.000000
38231,1,1718087407, -1.000000
38232,0,17956863, -1.000000
38232,1,30591, -1.000000
38233,0,25790857, -1.000000
38233,1,1734830063, -1.000000
38234,0,17956863, -1.000000
38234,1,30591, -1.000000
38235,0,357957631, -1.000000
38235,1,21847, -1.000000
38236,0,357957631, -1.000000
38236,1,21847, -1.000000
38237,0,357957631, -1.000000
38237,1,21847, -1.000000
38238,0,357957631, -1.000000
38238,1,21847, -1.000000
38239,0,1117983, 35.500000
38239,1,118454271, 28.770000
38240,0,987423, 35.500000
38240,1,125243391, 28.770000
38241,0,53696375, -1.000000
38241,1,286602047, -1.000000
38242,0,56055639, -1.000000
38242,1,353703231, -1.000000
38243,0,2004318071, 17.670000
38243,1,286331153, 24.280001
38244,0,2139062143, 21.379999
38244,1,16843009, 26.600000
38245,0,2139062143, 21.379999
38245,1,16843009, 26.600000
38246,0,536813567, 31.780001
38246,1,458759, 26.000000
38247,0,536813567, 24.190001
38247,1,458759, 35.830002
38248,0,536813567, 31.780001
38248,1,458759, 26.000000
38249,0,536813567, 31.780001
38249,1,458759, 26.000000
38250,0,2147450879, 23.370001
38250,1,65537, 28.690001
38251,0,56098815, 36.279999
38251,1,5439, 29.040001
38252,0,56098815, 36.279999
38252,1,5439, 29.040001
38253,0,369098751, -1.000000
38253,1,87, -1.000000
38254,0,369098751, -1.000000
38254,1,87, -1.000000
38255,0,369098751, -1.000000
38255,1,87, -1.000000
38256,0,369098751, -1.000000
38256,1,87, -1.000000
38257,0,33554431, 30.549999
38257,1,127, 30.360001
38258,0,33554431, 30.549999
38258,1,127, 30.360001
38259,0,25821183, -1.000000
38259,1,26607, -1.000000
38260,0,25821183, -1.000000
38260,1,26607, -1.000000
38261,0,33554431, 30.549999
38261,1,127, 30.360001
38262,0,33554431, 30.549999
38262,1,127, 30.360001
38263,0,536870911, -1.000000
38263,1,7, -1.000000
38264,0,536870911, -1.000000
38264,1,7, -1.000000
38265,0,536870911, -1.000000
38265,1,7, -1.000000
38266,0,536870911, -1.000000
38266,1,7, -1.000000
38267,0,2004318071, 17.670000
38267,1,286331153, 24.280001
38268,0,1465341783, 25.350000
38268,1,353703189, 21.030001
38269,0,1431786839, 28.330000
38269,1,357897557, 25.270000
38270,0,1431786839, 28.330000
38270,1,357897557, 25.270000
38271,0,1431655767, -1.000000
38271,1,357913941, -1.000000
38272,0,1431655807, -1.000000
38272,1,22369621, -1.000000
38273,0,1431655807, -1.000000
38273,1,22369621, -1.000000
38274,0,1431655807, -1.000000
38274,1,22369621, -1.000000
38275,0,1431655807, -1.000000
38275,1,22369621, -1.000000
38276,0,2004318071, 17.670000
38276,1,286331153, 18.620001
38277,0,926365495, 25.350000
38277,1,320017171, 21.030001
38278,0,454761243, -1.000000
38278,1,454761243, -1.000000
38279,0,522133279, 21.020000
38279,1,117901063, 26.590000
38280,0,465247163, -1.000000
38280,1,286986523, -1.000000
38281,0,930559863, -1.000000
38281,1,286462227, -1.000000
38282,0,364844479, -1.000000
38282,1,27984299, -1.000000
38283,0,369038847, -1.000000
38283,1,5701719, -1.000000
38284,0,465288123, -1.000000
38284,1,286331163, -1.000000
38285,0,930576247, -1.000000
38285,1,286331155, -1.000000
38286,0,357941247, -1.000000
38286,1,109227, -1.000000
38287,0,357957631, -1.000000
38287,1,21847, -1.000000
38288,0,465288123, -1.000000
38288,1,286331163, -1.000000
38289,0,930576247, -1.000000
38289,1,286331155, -1.000000
38290,0,357941247, -1.000000
38290,1,109227, -1.000000
38291,0,357957631, -1.000000
38291,1,21847, -1.000000
38292,0,364887999, -1.000000
38292,1,16843179, -1.000000
38293,0,2004318071, 17.670000
38293,1,286331153, 24.280001
38294,0,1465341783, 21.020000
38294,1,353703189, 26.590000
38295,0,2139062143, 21.379999
38295,1,16843009, 26.600000
38296,0,1431786839, 28.330000
38296,1,357897557, 25.270000
38297,0,1431786839, 28.330000
38297,1,357897557, 25.270000
38298,0,2004842367, 24.190001
38298,1,17891601, 35.830002
38299,0,1431655767, -1.000000
38299,1,357913941, -1.000000
38300,0,858993535, -1.000000
38300,1,20132659, -1.000000
38301,0,858993535, -1.000000
38301,1,20132659, -1.000000
38302,0,858993535, -1.000000
38302,1,20132659, -1.000000
38303,0,858993535, -1.000000
38303,1,20132659, -1.000000
38304,0,2004318079, 30.549999
38304,1,17895697, 30.360001
38305,0,2004318079, 30.549999
38305,1,17895697, 30.360001
38306,0,2004318071, 17.670000
38306,1,286331153, 24.280001
38307,0,1465341783, 25.350000
38307,1,353703189, 21.030001
38308,0,2139062143, 21.379999
38308,1,16843009, 26.600000
38309,0,1431786839, 28.330000
38309,1,357897557, 25.270000
38310,0,1431786839, 28.330000
38310,1,357897557, 25.270000
38311,0,2004842367, 31.780001
38311,1,17891601, 26.000000
38312,0,1431655767, -1.000000
38312,1,357913941, -1.000000
38313,0,858993535, -1.000000
38313,1,20132659, -1.000000
38314,0,858993535, -1.000000
38314,1,20132659, -1.000000
38315,0,858993535, -1.000000
38315,1,20132659, -1.000000
38316,0,858993535, -1.000000
38316,1,20132659, -1.000000
38317,0,2004318079, 30.549999
38317,1,17895697, 30.360001
38318,0,2004318079, 30.549999
38318,1,17895697, 30.360001
38319,0,2004318071, 17.670000
38319,1,286331153, 18.620001
38320,0,522133279, 25.350000
38320,1,117901063, 21.030001
38321,0,522133279, 25.350000
38321,1,117901063, 21.030001
38322,0,33489407, 25.920000
38322,1,8323199, 25.270000
38323,0,25756041, -1.000000
38323,1,1743742959, -1.000000
38324,0,33489407, 28.330000
38324,1,8323199, 25.270000
38325,0,369038847, -1.000000
38325,1,5701719, -1.000000
38326,0,369038847, -1.000000
38326,1,5701719, -1.000000
38327,0,87491895, 29.410000
38327,1,324997983, 22.709999
38328,0,17926553, -1.000000
38328,1,1718087407, -1.000000
38329,0,17956863, -1.000000
38329,1,30591, -1.000000
38330,0,25790857, -1.000000
38330,1,1734830063, -1.000000
38331,0,17956863, -1.000000
38331,1,30591, -1.000000
38332,0,357957631, -1.000000
38332,1,21847, -1.000000
38333,0,357957631, -1.000000
38333,1,21847, -1.000000
38334,0,357957631, -1.000000
38334,1,21847, -1.000000
38335,0,357957631, -1.000000
38335,1,21847, -1.000000
38336,0,1117983, 35.500000
38336,1,118454271, 28.770000
38337,0,987423, 35.500000
38337,1,125243391, 28.770000
38338,0,89470839, -1.000000
38338,1,286479711, -1.000000
38339,0,87504695, -1.000000
38339,1,320017247, -1.000000
38340,0,2004318071, 17.670000
38340,1,286331153, 24.280001
38341,0,1465341783, 25.350000
38341,1,353703189, 26.590000
38342,0,2139062143, 21.379999
38342,1,16843009, 26.600000
38343,0,1431786839, 28.330000
38343,1,357897557, 25.270000
38344,0,1431786839, 28.330000
38344,1,357897557, 25.270000
38345,0,2004842367, 24.190001
38345,1,17891601, 35.830002
38346,0,1431655767, -1.000000
38346,1,357913941, -1.000000
38347,0,858993535, -1.000000
38347,1,20132659, -1.000000
38348,0,858993535, -1.000000
38348,1,20132659, -1.000000
38349,0,858993535, -1.000000
38349,1,20132659, -1.000000
38350,0,858993535, -1.000000
38350,1,20132659, -1.000000
38351,0,2004318079, 30.549999
38351,1,17895697, 30.360001
38352,0,2004318079, 30.549999
38352,1,17895697, 30.360001
38353,0,2004318071, 17.670000
38353,1,286331153, 24.280001
38354,0,1465341783, 25.350000
38354,1,353703189, 26.590000
38355,0,2139062143, 21.379999
38355,1,16843009, 26.600000
38356,0,1431786839, 28.330000
38356,1,357897557, 25.270000
38357,0,1431786839, 28.330000
38357,1,357897557, 25.270000
38358,0,2004842367, 24.190001
38358,1,17891601, 35.830002
38359,0,1431655767, -1.000000
38359,1,357913941, -1.000000
38360,0,858993535, -1.000000
38360,1,20132659, -1.000000
38361,0,858993535, -1.000000
38361,1,20132659, -1.000000
38362,0,858993535, -1.000000
38362,1,20132659, -1.000000
38363,0,858993535, -1.000000
38363,1,20132659, -1.000000
38364,0,2004318079, 30.549999
38364,1,17895697, 30.360001
38365,0,2004318079, 30.549999
38365,1,17895697, 30.360001
38366,0,2004318071, 17.670000
38366,1,286331153, 18.620001
38367,0,522133279, 25.350000
38367,1,117901063, 21.030001
38368,0,522133279, 25.350000
38368,1,117901063, 21.030001
38369,0,33489407, 28.330000
38369,1,8323199, 25.270000
38370,0,25756041, -1.000000
38370,1,1743742959, -1.000000
38371,0,33489407, 28.330000
38371,1,8323199, 25.270000
38372,0,369038847, -1.000000
38372,1,5701719, -1.000000
38373,0,369038847, -1.000000
38373,1,5701719, -1.000000
38374,0,56034135, 29.410000
38374,1,356455743, 22.709999
38375,0,25790857, -1.000000
38375,1,1734830063, -1.000000
38376,0,17956863, -1.000000
38376,1,30591, -1.000000
38377,0,17926553, -1.000000
38377,1,1718087407, -1.000000
38378,0,17956863, -1.000000
38378,1,30591, -1.000000
38379,0,357957631, -1.000000
38379,1,21847, -1.000000
38380,0,357957631, -1.000000
38380,1,21847, -1.000000
38381,0,357957631, -1.000000
38381,1,21847, -1.000000
38382,0,357957631, -1.000000
38382,1,21847, -1.000000
38383,0,987423, 35.500000
38383,1,125243391, 28.770000
38384,0,1117983, 35.500000
38384,1,118454271, 28.770000
38385,0,56055639, -1.000000
38385,1,353703231, -1.000000
38386,0,53696375, -1.000000
38386,1,286602047, -1.000000
38387,0,2004318071, 17.670000
38387,1,286331153, 18.620001
38388,0,2139062143, 21.379999
38388,1,16843009, 26.600000
38389,0,2139062143, 21.379999
38389,1,16843009, 26.600000
38390,0,536813567, 24.190001
38390,1,458759, 26.000000
38391,0,536813567, 24.190001
38391,1,458759, 26.000000
38392,0,536813567, 24.190001
38392,1,458759, 26.000000
38393,0,536813567, 24.190001
38393,1,458759, 35.830002
38394,0,2147450879, 23.370001
38394,1,65537, 28.690001
38395,0,56098815, 36.279999
38395,1,5439, 29.040001
38396,0,87556095, 36.279999
38396,1,4959, 29.040001
38397,0,369098751, -1.000000
38397,1,87, -1.000000
38398,0,369098751, -1.000000
38398,1,87, -1.000000
38399,0,369098751, -1.000000
38399,1,87, -1.000000
38400,0,369098751, -1.000000
38400,1,87, -1.000000
38401,0,33554431, 30.549999
38401,1,127, 30.360001
38402,0,33554431, 30.549999
38402,1,127, 30.360001
38403,0,25821183, -1.000000
38403,1,26607, -1.000000
38404,0,25821183, -1.000000
38404,1,26607, -1.000000
38405,0,33554431, 30.549999
38405,1,127, 30.360001
38406,0,33554431, 30.549999
38406,1,127, 30.360001
38407,0,536870911, -1.000000
38407,1,7, -1.000000
38408,0,536870911, -1.000000
38408,1,7, -1.000000
38409,0,536870911, -1.000000
38409,1,7, -1.000000
38410,0,536870911, -1.000000
38410,1,7, -1.000000
38411,0,2004318071, 27.879999
38411,1,286331153, 18.620001
38412,0,1465341783, 21.020000
38412,1,353703189, 21.030001
38413,0,1431786839, 25.920000
38413,1,357897557, 25.270000
38414,0,1431786839, 28.330000
38414,1,357897557, 25.270000
38415,0,1431655767, -1.000000
38415,1,357913941, -1.000000
38416,0,1431655807, -1.000000
38416,1,22369621, -1.000000
38417,0,1431655807, -1.000000
38417,1,22369621, -1.000000
38418,0,1431655807, -1.000000
38418,1,22369621, -1.000000
38419,0,1431655807, -1.000000
38419,1,22369621, -1.000000
38420,0,2004318071, 17.670000
38420,1,286331153, 24.280001
38421,0,1465341783, 21.020000
38421,1,353703189, 26.590000
38422,0,2139062143, 21.379999
38422,1,16843009, 26.600000
38423,0,1431786839, 28.330000
38423,1,357897557, 25.270000
38424,0,1431786839, 28.330000
38424,1,357897557, 25.270000
38425,0,2004842367, 24.190001
38425,1,17891601, 35.830002
38426,0,1431655767, -1.000000
38426,1,357913941, -1.000000
38427,0,252645247, -1.000000
38427,1,17764111, -1.000000
38428,0,252645247, -1.000000
38428,1,17764111, -1.000000
38429,0,252645247, -1.000000
38429,1,17764111, -1.000000
38430,0,252645247, -1.000000
38430,1,17764111, -1.000000
38431,0,2004318079, 30.549999
38431,1,17895697, 30.360001
38432,0,2004318079, 30.549999
38432,1,17895697, 30.360001
38433,0,2004318071, 17.670000
38433,1,286331153, 24.280001
38434,0,1465341783, 21.020000
38434,1,353703189, 26.590000
38435,0,2139062143, 21.379999
38435,1,16843009, 26.600000
38436,0,1431786839, 28.330000
38436,1,357897557, 25.270000
38437,0,1431786839, 28.330000
38437,1,357897557, 25.270000
38438,0,2004842367, 24.190001
38438,1,17891601, 35.830002
38439,0,1431655767, -1.000000
38439,1,357913941, -1.000000
38440,0,252645247, -1.000000
38440,1,17764111, -1.000000
38441,0,252645247, -1.000000
38441,1,17764111, -1.000000
38442,0,252645247, -1.000000
38442,1,17764111, -1.000000
38443,0,252645247, -1.000000
38443,1,17764111, -1.000000
38444,0,2004318079, 30.549999
38444,1,17895697, 30.360001
38445,0,2004318079, 30.549999
38445,1,17895697, 30.360001
38446,0,2004318071, 17.670000
38446,1,286331153, 24.280001
38447,0,522133279, 25.350000
38447,1,117901063, 21.030001
38448,0,522133279, 25.350000
38448,1,117901063, 21.030001
38449,0,33489407, 28.330000
38449,1,8323199, 25.270000
38450,0,25756041, -1.000000
38450,1,1743742959, -1.000000
38451,0,33489407, 28.330000
38451,1,8323199, 25.270000
38452,0,369038847, -1.000000
38452,1,5701719, -1.000000
38453,0,369038847, -1.000000
38453,1,5701719, -1.000000
38454,0,87491895, 29.410000
38454,1,324997983, 22.709999
38455,0,25790857, -1.000000
38455,1,1734830063, -1.000000
38456,0,17956863, -1.000000
38456,1,30591, -1.000000
38457,0,17926553, -1.000000
38457,1,1718087407, -1.000000
38458,0,17956863, -1.000000
38458,1,30591, -1.000000
38459,0,357957631, -1.000000
38459,1,21847, -1.000000
38460,0,357957631, -1.000000
38460,1,21847, -1.000000
38461,0,357957631, -1.000000
38461,1,21847, -1.000000
38462,0,357957631, -1.000000
38462,1,21847, -1.000000
38463,0,987423, 35.500000
38463,1,125243391, 28.770000
38464,0,1117983, 35.500000
38464,1,118454271, 28.770000
38465,0,87504695, -1.000000
38465,1,320017247, -1.000000
38466,0,89470839, -1.000000
38466,1,286479711, -1.000000
38467,0,2004318071, 17.670000
38467,1,286331153, 24.280001
38468,0,1465341783, 21.020000
38468,1,353703189, 26.590000
38469,0,2139062143, 21.379999
38469,1,16843009, 26.600000
38470,0,1431786839, 25.920000
38470,1,357897557, 25.270000
38471,0,1431786839, 28.330000
38471,1,357897557, 25.270000
38472,0,2004842367, 24.190001
38472,1,17891601, 35.830002
38473,0,1431655767, -1.000000
38473,1,357913941, -1.000000
38474,0,858993535, -1.000000
38474,1,20132659, -1.000000
38475,0,858993535, -1.000000
38475,1,20132659, -1.000000
38476,0,252645247, -1.000000
38476,1,17764111, -1.000000
38477,0,858993535, -1.000000
38477,1,20132659, -1.000000
38478,0,2004318079, 30.549999
38478,1,17895697, 30.360001
38479,0,2004318079, 30.549999
38479,1,17895697, 30.360001
38480,0,2004318071, 17.670000
38480,1,286331153, 24.280001
38481,0,1465341783, 21.020000
38481,1,353703189, 26.590000
38482,0,2139062143, 21.379999
38482,1,16843009, 26.600000
38483,0,1431786839, 28.330000
38483,1,357897557, 25.270000
38484,0,1431786839, 28.330000
38484,1,357897557, 25.270000
38485,0,2004842367, 24.190001
38485,1,17891601, 35.830002
38486,0,1431655767, -1.000000
38486,1,357913941, -1.000000
38487,0,858993535, -1.000000
38487,1,20132659, -1.000000
38488,0,858993535, -1.000000
38488,1,20132659, -1.000000
38489,0,252645247, -1.000000
38489,1,17764111, -1.000000
38490,0,858993535, -1.000000
38490,1,20132659, -1.000000
38491,0,2004318079, 30.549999
38491,1,17895697, 30.360001
38492,0,2004318079, 30.549999
38492,1,17895697, 30.360001
38493,0,2004318071, 17.670000
38493,1,286331153, 24.280001
38494,0,522133279, 25.350000
38494,1,117901063, 21.030001
38495,0,522133279, 25.350000
38495,1,117901063, 21.030001
38496,0,33489407, 25.920000
38496,1,8323199, 25.270000
38497,0,25756041, -1.000000
38497,1,1743742959, -1.000000
38498,0,33489407, 28.330000
38498,1,8323199, 25.270000
38499,0,369038847, -1.000000
38499,1,5701719, -1.000000
38500,0,369038847, -1.000000
38500,1,5701719, -1.000000
38501,0,56034135, 29.410000
38501,1,356455743, 22.709999
38502,0,25790857, -1.000000
38502,1,1734830063, -1.000000
38503,0,17956863, -1.000000
38503,1,30591, -1.000000
38504,0,17926553, -1.000000
38504,1,1718087407, -1.000000
38505,0,17956863, -1.000000
38505,1,30591, -1.000000
38506,0,357957631, -1.000000
38506,1,21847, -1.000000
38507,0,357957631, -1.000000
38507,1,21847, -1.000000
38508,0,357957631, -1.000000
38508,1,21847, -1.000000
38509,0,357957631, -1.000000
38509,1,21847, -1.000000
38510,0,987423, 35.500000
38510,1,125243391, 28.770000
38511,0,1117983, 35.500000
38511,1,118454271, 28.770000
38512,0,56055639, -1.000000
38512,1,353703231, -1.000000
38513,0,53696375, -1.000000
38513,1,286602047, -1.000000
38514,0,2004318071, 17.670000
38514,1,286331153, 24.280001
38515,0,2139062143, 21.379999
38515,1,16843009, 26.600000
38516,0,2139062143, 21.379999
38516,1,16843009, 26.600000
38517,0,536813567, 31.780001
38517,1,458759, 26.000000
38518,0,536813567, 31.780001
38518,1,458759, 26.000000
38519,0,536813567, 24.190001
38519,1,458759, 35.830002
38520,0,536813567, 31.780001
38520,1,458759, 26.000000
38521,0,2147450879, 23.370001
38521,1,65537, 28.690001
38522,0,56098815, 36.279999
38522,1,5439, 29.040001
38523,0,87556095, 36.279999
38523,1,4959, 29.040001
38524,0,369098751, -1.000000
38524,1,87, -1.000000
38525,0,369098751, -1.000000
38525,1,87, -1.000000
38526,0,369098751, -1.000000
38526,1,87, -1.000000
38527,0,369098751, -1.000000
38527,1,87, -1.000000
38528,0,33554431, 30.549999
38528,1,127, 30.360001
38529,0,33554431, 30.549999
38529,1,127, 30.360001
38530,0,25821183, -1.000000
38530,1,26607, -1.000000
38531,0,25821183, -1.000000
38531,1,26607, -1.000000
38532,0,33554431, 30.549999
38532,1,127, 30.360001
38533,0,33554431, 30.549999
38533,1,127, 30.360001
38534,0,536870911, -1.000000
38534,1,7, -1.000000
38535,0,536870911, -1.000000
38535,1,7, -1.000000
38536,0,536870911, -1.000000
38536,1,7, -1.000000
38537,0,536870911, -1.000000
38537,1,7, -1.000000
38538,0,2004318071, 17.670000
38538,1,286331153, 24.280001
38539,0,1465341783, 25.350000
38539,1,353703189, 21.030001
38540,0,1431786839, 28.330000
38540,1,357897557, 25.270000
38541,0,1431786839, 28.330000
38541,1,357897557, 25.270000
38542,0,1431655767, -1.000000
38542,1,357913941, -1.000000
38543,0,1431655807, -1.000000
38543,1,22369621, -1.000000
38544,0,1431655807, -1.000000
38544,1,22369621, -1.000000
38545,0,1431655807, -1.000000
38545,1,22369621, -1.000000
38546,0,1431655807, -1.000000
38546,1,22369621, -1.000000
38547,0,2004318071, 17.670000
38547,1,286331153, 18.620001
